,Brand,Model,Year,Engine_Size,Fuel_Type,Transmission,Mileage,Doors,Owner_Count,Price
8939,8,6,2006,4.8,1,1,236495,3,1,7470
8940,2,1,2000,5.0,2,3,232886,3,3,6442
8941,8,6,2008,3.4,2,3,204692,4,3,7806
8942,4,14,2021,4.2,1,1,282353,5,4,10452
8943,9,8,2018,2.4,2,1,135238,2,2,12695
8944,5,7,2002,2.1,2,1,87629,5,1,8547
8945,2,30,2001,4.6,3,2,126853,5,2,7462
8946,6,26,2017,1.9,3,1,67747,2,2,12245
8947,9,24,2005,2.4,3,2,247532,3,3,4049
8948,3,19,2015,4.0,2,3,207715,2,1,10445
8949,9,24,2019,2.8,4,3,142254,3,4,9754
8950,2,2,2017,3.2,1,1,271941,3,2,8461
8951,7,21,2012,1.1,4,1,197244,5,5,6355
8952,7,27,2020,1.1,2,1,213443,5,4,10431
8953,7,27,2003,2.2,4,2,288186,2,1,2000
8954,3,13,2019,2.4,2,1,245509,2,3,10789
8955,4,14,2004,1.9,4,3,218934,4,3,2821
8956,1,3,2022,3.0,1,2,265987,5,5,8380
8957,8,6,2020,4.1,2,3,263829,4,1,10923
8958,1,4,2003,1.8,1,3,94374,5,3,4912
8959,8,17,2007,1.1,3,3,254560,4,2,3208
8960,1,4,2007,3.8,3,2,209796,5,2,6804
8961,7,25,2003,1.0,4,3,221435,2,3,2000
8962,2,1,2004,2.7,1,1,168782,5,4,6124
8963,5,9,2002,1.3,2,3,268071,3,1,2638
8964,9,10,2007,1.7,2,2,194896,3,1,6002
8965,4,15,2006,4.3,2,3,3768,2,4,12124
8966,10,22,2016,1.3,2,3,198996,2,2,8220
8967,1,23,2017,1.1,2,3,21203,2,4,11875
8968,7,25,2001,3.0,3,3,235767,5,4,3684
8969,10,18,2003,3.1,1,1,247238,3,5,4655
8970,10,18,2022,3.9,2,2,61450,4,2,15371
8971,10,18,2015,4.7,2,2,260973,5,5,10080
8972,6,29,2018,1.3,1,1,38487,5,1,11530
8973,9,10,2015,2.1,2,2,267695,5,4,7346
8974,4,14,2006,1.2,3,1,126309,2,5,7073
8975,7,25,2001,3.9,3,2,168949,2,2,5921
8976,4,15,2000,3.2,4,3,248335,2,3,2333
8977,4,16,2000,2.4,3,1,60894,2,3,7782
8978,9,8,2023,2.7,1,3,283868,4,2,8022
8979,10,28,2022,3.0,1,1,113682,4,1,12926
8980,10,18,2016,2.4,3,2,115408,4,5,9991
8981,9,10,2002,4.1,3,1,102787,3,2,9244
8982,2,30,2018,2.8,3,3,115288,5,1,10994
8983,5,7,2019,1.7,4,1,22677,5,1,12546
8984,10,18,2011,2.4,2,1,30202,4,2,12695
8985,9,8,2020,1.7,2,1,39049,4,3,14519
8986,1,23,2002,4.5,3,1,132635,4,5,9047
8987,2,2,2013,4.9,4,2,148705,4,4,9925
8988,2,1,2000,3.3,1,3,188844,5,3,3623
8989,10,18,2016,2.4,2,3,42059,5,5,12458
8990,6,12,2012,3.5,3,1,106479,2,4,11570
8991,2,2,2011,4.3,4,2,7915,2,2,11541
8992,5,5,2007,2.5,1,1,211916,2,5,5961
8993,8,17,2001,2.3,2,1,201173,3,5,6176
8994,7,21,2015,1.4,4,2,167521,5,3,6649
8995,9,8,2011,2.0,2,3,76782,5,1,9864
8996,6,29,2012,1.9,4,2,58475,4,1,8430
8997,4,16,2007,4.4,4,3,190302,4,1,6793
8998,4,14,2015,2.5,4,3,141037,2,2,8279
8999,4,16,2008,3.7,3,2,155423,5,2,8091
9000,8,17,2009,3.8,2,1,188809,4,5,10323
9001,10,22,2017,4.7,4,3,56768,2,5,12764
9002,3,19,2016,3.3,3,3,291063,2,5,7378
9003,3,20,2022,3.7,2,1,169151,5,3,14516
9004,6,12,2000,4.9,4,2,201255,5,3,4974
9005,1,23,2012,2.3,1,2,95865,2,3,8082
9006,2,1,2011,3.9,2,2,49207,3,5,12315
9007,2,1,2012,3.4,4,3,174965,5,3,7600
9008,9,8,2019,4.7,3,1,253785,5,4,11924
9009,2,2,2001,4.8,2,3,294363,5,5,5312
9010,5,5,2021,4.2,4,1,68962,3,3,14720
9011,5,7,2000,3.2,2,1,281735,3,3,5165
9012,4,15,2000,4.0,1,2,39659,3,5,7306
9013,6,26,2018,1.2,1,3,17147,5,3,10357
9014,3,13,2017,2.5,2,3,233090,5,2,9038
9015,7,27,2012,3.1,1,1,15738,5,4,11985
9016,4,16,2000,4.6,4,1,66018,5,2,8879
9017,3,20,2017,1.8,4,2,102659,5,1,8946
9018,5,9,2005,3.1,4,3,195296,5,3,4794
9019,10,22,2013,3.4,1,1,73688,5,3,11426
9020,3,13,2013,1.9,2,2,59826,5,5,10703
9021,4,16,2023,3.3,1,2,258969,5,1,9120
9022,10,22,2021,3.9,4,2,284852,5,5,8602
9023,4,14,2020,4.9,1,3,274959,4,2,9500
9024,6,26,2003,4.3,2,2,154422,2,4,8211
9025,8,6,2019,1.1,3,2,261205,4,4,6675
9026,6,12,2002,4.0,4,1,85143,2,1,8497
9027,4,16,2015,1.5,3,3,293123,3,2,5237
9028,3,20,2019,1.2,3,1,217110,4,1,9157
9029,10,22,2003,1.7,4,3,160459,3,1,3490
9030,8,6,2003,3.7,3,1,91315,5,5,9373
9031,2,30,2003,4.2,2,2,214401,2,1,6911
9032,7,27,2020,1.7,2,1,126451,4,1,12770
9033,3,19,2006,1.2,1,2,148497,3,1,4130
9034,4,15,2009,3.6,1,2,230976,5,3,5780
9035,10,18,2007,4.9,4,3,23679,3,3,10626
9036,10,22,2008,2.6,1,3,159839,4,2,5903
9037,4,14,2000,1.6,4,2,13049,2,5,5439
9038,7,25,2003,2.6,3,1,51216,5,1,9075
9039,6,29,2005,1.3,2,3,178582,4,4,5328
9040,9,10,2010,4.3,1,2,198106,2,2,7437
9041,4,16,2002,1.2,2,1,210422,5,3,5191
9042,7,27,2009,2.5,1,2,185978,5,2,5580
9043,1,3,2006,1.9,1,3,80059,4,4,6198
9044,4,15,2009,1.9,3,2,277783,5,4,4144
9045,8,17,2006,2.2,4,1,231035,3,4,4979
9046,8,6,2019,4.5,2,1,87765,4,5,16044
9047,3,19,2002,2.9,3,1,272265,5,1,4654
9048,5,7,2000,3.0,3,1,125096,3,4,7098
9049,3,20,2006,3.1,3,2,185491,2,4,6290
9050,1,23,2007,1.6,2,1,134078,4,4,8618
9051,10,22,2017,4.5,2,3,276657,4,1,10166
9052,7,25,2001,3.3,4,1,37508,5,5,8449
9053,10,22,2010,3.4,1,2,49938,3,3,9501
9054,6,26,2005,1.7,2,2,272765,3,2,3844
9055,10,28,2017,4.9,3,2,241010,4,2,10279
9056,2,2,2009,1.7,4,3,200595,3,4,4488
9057,1,4,2001,2.0,4,2,86771,2,3,4664
9058,4,16,2004,3.9,2,2,173016,3,3,7739
9059,8,11,2015,1.5,3,3,81145,3,5,9477
9060,1,4,2006,2.5,1,3,177790,4,2,4844
9061,6,12,2003,2.8,1,1,150338,4,4,6293
9062,3,13,2023,1.3,2,2,76764,4,3,12764
9063,7,25,2006,2.8,2,2,134987,5,5,8000
9064,8,11,2011,1.5,3,3,171581,4,2,6468
9065,10,18,2023,4.4,2,1,136725,4,3,16165
9066,2,30,2002,1.5,1,3,259173,3,5,2000
9067,10,28,2013,3.4,3,2,282791,3,2,6744
9068,8,17,2018,2.2,3,1,188996,3,4,10420
9069,7,21,2002,4.8,4,1,55077,2,2,9898
9070,10,28,2002,3.4,1,1,227745,3,4,5045
9071,4,15,2010,1.6,1,1,223850,2,3,5723
9072,9,8,2007,3.3,2,2,252382,5,2,6452
9073,6,12,2021,1.4,4,3,101078,5,3,9778
9074,1,23,2021,2.6,4,1,243061,5,2,9638
9075,2,1,2017,1.7,1,3,65698,5,2,9586
9076,3,20,2013,2.7,3,3,237927,2,5,6941
9077,9,8,2000,3.0,1,1,3415,2,2,8531
9078,8,11,2022,3.9,4,3,144875,3,2,11702
9079,3,20,2017,1.2,3,3,145755,2,2,8484
9080,1,23,2008,4.4,3,1,140200,2,5,10596
9081,9,10,2014,2.7,4,1,221240,3,3,8075
9082,8,11,2001,4.9,4,3,187747,3,5,5545
9083,7,21,2003,3.1,3,2,31090,5,4,8478
9084,2,2,2012,1.5,2,1,209765,4,2,8504
9085,8,6,2010,2.7,2,2,243424,3,5,6931
9086,3,20,2011,4.4,1,2,299696,3,5,5806
9087,1,23,2005,1.5,2,3,236909,5,5,4361
9088,8,11,2010,2.1,1,1,284806,3,3,5003
9089,8,6,2006,4.5,3,1,135379,3,2,10192
9090,4,15,2011,4.6,3,1,53106,3,5,13437
9091,1,3,2005,3.1,1,2,134428,4,1,6011
9092,2,30,2007,4.2,3,2,112541,5,5,9149
9093,4,14,2008,3.3,3,1,284711,3,5,6605
9094,2,2,2023,3.5,4,1,282240,5,1,10355
9095,1,23,2006,3.8,2,1,69519,5,4,11809
9096,4,14,2005,3.5,3,3,101496,2,5,8070
9097,7,27,2007,2.0,4,2,259084,4,5,3018
9098,1,4,2012,1.6,3,3,151695,4,3,7266
9099,2,30,2014,3.0,3,1,253364,2,1,8732
9100,4,16,2021,1.1,4,2,6376,2,3,11372
9101,2,1,2006,4.4,3,3,256129,5,1,6177
9102,5,7,2005,1.2,1,3,106837,2,1,4663
9103,2,1,2003,3.3,2,2,124893,2,1,7802
9104,2,1,2003,2.2,3,3,271820,3,3,2763
9105,2,1,2005,3.2,4,3,42332,4,4,7953
9106,3,20,2009,3.0,3,2,267729,3,3,5445
9107,6,29,2008,2.9,2,1,111252,4,5,10674
9108,1,3,2003,2.9,4,1,186608,3,4,5667
9109,6,26,2018,3.5,2,3,221719,4,1,10565
9110,4,14,2005,1.5,3,3,29663,2,5,7506
9111,5,7,2004,4.2,3,1,28219,2,1,11435
9112,7,21,2023,3.3,4,1,16917,5,3,15461
9113,1,23,2022,3.1,3,2,265538,3,4,9489
9114,5,5,2023,1.4,3,1,194356,2,4,11012
9115,6,12,2000,1.3,3,3,14927,3,3,6101
9116,6,12,2020,3.8,4,1,176673,2,4,11866
9117,2,2,2007,3.1,2,1,197883,3,2,8842
9118,5,5,2001,1.5,2,3,216132,4,3,3577
9119,6,29,2018,1.5,3,1,21672,4,5,13066
9120,1,4,2020,2.1,2,1,78099,2,5,14138
9121,9,10,2022,4.8,1,1,7292,4,3,16854
9122,8,17,2021,1.4,4,1,237379,5,3,8552
9123,1,23,2002,3.7,4,1,63496,4,3,8630
9124,5,9,2017,4.5,1,3,217124,5,5,9357
9125,10,22,2023,2.2,3,2,64724,3,4,12905
9126,2,2,2023,3.6,3,2,8520,4,3,15429
9127,2,1,2018,2.6,4,2,33654,4,3,11426
9128,2,2,2018,1.8,2,1,245660,4,1,9886
9129,2,1,2005,1.9,3,2,230019,5,3,3899
9130,5,5,2016,2.3,2,3,4516,4,1,13109
9131,7,27,2011,4.2,1,2,201362,5,1,7572
9132,6,12,2007,1.4,2,3,172065,5,5,6158
9133,6,29,2023,1.3,3,2,76669,5,2,11766
9134,9,8,2011,3.0,4,2,137795,3,2,7644
9135,5,7,2013,1.3,4,1,264773,5,3,5504
9136,6,12,2011,4.8,1,2,224629,4,5,7707
9137,7,21,2015,4.8,1,1,115616,2,4,12587
9138,5,9,2014,1.3,1,1,58476,4,5,9930
9139,6,26,2005,3.7,2,1,102521,4,1,10749
9140,5,7,2000,3.8,2,2,54833,2,3,8803
9141,8,17,2009,2.9,2,3,270315,2,4,6293
9142,6,26,2008,3.8,4,1,248827,2,4,6823
9143,1,3,2019,1.7,3,1,188824,4,2,10223
9144,9,10,2012,4.0,2,3,289548,4,5,7909
9145,5,9,2005,1.7,1,1,216571,4,5,4468
9146,7,21,2000,2.4,3,1,80928,4,2,7381
9147,9,24,2016,1.8,3,3,7976,2,2,11540
9148,7,21,2009,2.6,2,3,133903,5,4,8721
9149,2,1,2007,3.1,3,1,237559,2,4,7048
9150,7,25,2003,2.2,4,2,294310,3,2,2000
9151,4,16,2019,1.5,4,1,290034,2,1,6999
9152,9,24,2001,4.2,2,2,197760,4,4,6644
9153,1,4,2006,1.5,1,2,64890,3,3,6102
9154,6,29,2012,4.4,2,2,124691,5,5,11606
9155,4,14,2020,1.4,1,2,18226,3,2,11135
9156,6,12,2012,2.4,1,1,140285,4,2,8794
9157,2,30,2021,3.4,1,1,249377,4,1,10312
9158,4,15,2010,2.8,1,2,132553,4,1,7248
9159,2,30,2005,3.6,2,3,99212,3,4,9215
9160,8,6,2003,4.5,2,1,145712,3,2,10085
9161,1,3,2005,3.8,1,2,163598,4,2,6128
9162,3,13,2002,3.2,1,2,95716,5,4,5985
9163,10,18,2013,3.0,3,1,277621,4,4,7947
9164,9,8,2018,4.8,3,3,16725,2,5,14965
9165,1,3,2021,1.4,3,2,25053,3,3,12298
9166,2,30,2006,1.8,4,3,267902,2,5,2341
9167,10,28,2005,3.2,4,1,69344,2,1,8913
9168,10,28,2015,1.6,2,3,117444,4,2,9851
9169,6,12,2009,1.7,1,3,235964,4,5,3780
9170,8,11,2013,2.5,1,3,39779,5,3,9704
9171,10,22,2017,2.7,1,1,167257,4,2,10054
9172,4,16,2004,2.8,2,1,203916,3,1,7521
9173,5,7,2001,1.1,3,3,177646,3,4,2947
9174,10,22,2013,1.1,3,3,11292,4,4,9874
9175,1,3,2015,4.5,2,1,51414,4,5,15571
9176,6,29,2012,2.5,2,2,234833,3,5,7503
9177,1,23,2018,3.8,3,3,15808,2,5,13983
9178,1,3,2011,3.4,1,3,235373,2,1,6092
9179,9,24,2020,4.4,2,1,271220,5,4,12575
9180,1,3,2016,4.8,4,3,285781,5,3,7984
9181,4,14,2012,4.8,1,2,272397,2,5,7052
9182,2,1,2019,1.8,1,2,264879,3,4,6302
9183,8,17,2009,4.4,3,2,38382,3,4,11432
9184,7,25,2005,2.2,1,1,68780,4,4,7924
9185,1,4,2021,3.0,2,1,291722,5,5,11065
9186,9,8,2006,4.5,1,1,296119,2,1,5977
9187,10,22,2001,1.2,2,2,143549,2,1,4729
9188,9,10,2017,2.1,4,2,295653,3,4,5386
9189,7,25,2013,3.7,2,3,214832,3,4,9403
9190,2,2,2011,4.2,2,2,137686,2,5,10846
9191,1,23,2004,3.9,4,3,244557,5,4,4308
9192,5,9,2004,1.0,1,3,23445,4,5,5831
9193,5,9,2016,1.1,2,2,259759,4,3,6804
9194,8,11,2015,4.6,4,1,160370,2,2,11492
9195,3,20,2001,1.4,3,2,175481,5,4,3290
9196,7,25,2013,3.1,3,2,47968,5,2,11140
9197,9,10,2022,2.8,4,1,108477,5,3,12830
9198,9,10,2019,2.5,3,3,105687,3,1,11186
9199,6,29,2017,3.7,4,1,93324,4,3,12533
9200,9,8,2001,4.5,1,1,157985,4,1,7240
9201,3,19,2008,2.8,4,1,184529,4,5,7109
9202,7,25,2009,1.1,3,2,175924,4,4,5381
9203,8,11,2023,4.5,1,1,247581,5,2,12048
9204,7,27,2010,2.2,2,2,29477,5,1,10710
9205,5,7,2018,4.9,2,1,105241,2,3,15795
9206,7,25,2009,1.2,1,3,61862,4,3,6762
9207,5,9,2001,1.3,4,3,160858,3,1,2482
9208,7,27,2021,2.8,4,2,181794,4,2,9564
9209,1,23,2012,2.5,2,3,122181,3,4,9756
9210,8,17,2001,2.3,3,1,211575,4,2,4968
9211,6,12,2022,1.5,4,1,195259,5,4,9794
9212,3,13,2018,2.8,1,1,253068,4,1,8738
9213,10,18,2016,4.9,4,1,282966,4,5,9640
9214,4,14,2011,2.3,3,2,85449,4,1,8991
9215,7,21,2022,4.6,4,2,91253,2,1,13474
9216,3,13,2006,4.9,3,1,44437,2,2,12411
9217,10,18,2000,4.4,4,3,229250,3,5,3915
9218,9,10,2020,3.2,1,3,151773,2,4,10264
9219,10,18,2004,1.0,4,2,96465,2,2,4370
9220,10,28,2010,4.1,3,1,45971,2,5,12780
9221,2,2,2014,1.4,3,2,95466,3,2,8790
9222,3,20,2002,3.8,3,3,273573,2,3,4028
9223,6,12,2017,1.2,3,3,254135,3,5,6317
9224,6,12,2019,2.0,1,1,61254,4,3,12074
9225,1,4,2013,3.2,4,1,260047,4,4,7499
9226,10,22,2011,1.2,1,3,144904,5,5,5701
9227,2,1,2008,3.1,4,3,114651,5,2,7306
9228,4,14,2014,1.6,2,1,268359,2,1,8032
9229,8,6,2008,3.8,4,1,77521,2,1,10249
9230,7,25,2016,4.0,2,2,158371,5,5,11732
9231,9,24,2001,1.1,1,1,168736,2,3,3625
9232,8,6,2018,1.6,4,1,285132,3,5,6897
9233,1,3,2007,4.2,1,2,146124,2,4,7477
9234,8,6,2004,4.2,1,1,13283,2,5,10734
9235,3,13,2021,1.5,4,2,104395,2,2,9812
9236,3,20,2005,3.4,3,3,107881,2,3,7842
9237,9,8,2019,3.0,1,1,15814,2,2,13983
9238,3,13,2004,4.3,2,3,15324,3,3,11293
9239,10,28,2014,4.8,1,3,8546,3,5,12929
9240,5,5,2008,2.5,4,2,188000,4,4,5240
9241,10,18,2000,1.2,3,3,155211,5,1,3195
9242,1,4,2000,3.4,4,2,228124,2,1,2937
9243,4,15,2018,2.0,4,2,299652,3,2,5506
9244,5,5,2023,1.5,3,2,282131,5,4,7857
9245,9,10,2010,2.0,3,2,265328,2,3,4793
9246,9,24,2001,4.6,1,2,46583,4,2,8068
9247,7,25,2016,3.0,1,2,153549,4,5,8829
9248,2,30,2004,2.6,1,3,217769,3,4,3544
9249,10,18,2015,2.4,2,2,89366,2,2,11212
9250,8,6,2021,1.8,4,1,209114,2,4,9517
9251,6,12,2003,3.6,3,3,248432,2,1,4631
9252,1,23,2016,1.2,2,1,161942,5,5,10361
9253,2,30,2012,1.1,2,2,179817,4,2,7203
9254,10,18,2007,3.2,3,3,33948,5,4,9721
9255,7,25,2019,3.8,3,1,172526,4,1,12649
9256,4,16,2022,1.6,4,2,38549,3,1,11529
9257,4,14,2012,2.5,2,3,253227,5,3,7135
9258,1,23,2003,2.3,2,3,293605,4,5,3427
9259,2,30,2009,2.4,2,2,12260,4,2,10954
9260,7,25,2016,2.5,4,2,275604,3,5,5887
9261,2,2,2021,2.0,1,2,238590,4,5,7628
9262,2,30,2020,3.1,4,1,104470,2,4,12610
9263,9,24,2017,2.8,2,3,47232,4,2,13055
9264,9,8,2002,3.1,4,2,268550,3,3,2429
9265,6,29,2004,2.0,3,2,289394,2,1,2512
9266,7,27,2020,5.0,2,3,224655,3,2,12606
9267,6,12,2006,3.5,2,1,49268,4,5,11914
9268,3,19,2008,1.5,2,2,1160,4,4,9976
9269,4,16,2019,4.4,3,1,264775,4,2,11404
9270,10,22,2011,1.4,3,3,224435,5,3,5311
9271,1,23,2020,4.3,1,1,4064,2,4,15818
9272,1,3,2011,4.1,4,3,194050,3,3,7619
9273,8,11,2015,1.5,1,2,245193,2,2,5196
9274,9,10,2002,3.6,4,3,192608,5,4,4447
9275,1,23,2000,4.2,3,2,27565,4,4,8748
9276,2,2,2016,2.9,3,2,216537,3,2,8469
9277,5,9,2004,2.7,1,1,159383,2,4,6312
9278,2,2,2021,4.6,1,3,249421,5,1,10011
9279,5,5,2002,4.4,2,1,112119,3,4,10357
9280,8,11,2017,4.5,3,1,280240,4,4,10595
9281,1,4,2009,1.5,3,3,273621,4,2,3827
9282,8,17,2022,1.9,4,1,210055,4,3,9898
9283,10,28,2014,4.5,2,2,176610,5,5,11267
9284,10,28,2021,3.8,1,1,275751,4,4,10184
9285,5,9,2016,1.0,1,2,160384,2,4,6692
9286,8,11,2017,4.1,2,1,53004,4,5,15739
9287,9,24,2008,3.2,3,2,79458,3,3,9110
9288,9,8,2014,3.7,1,3,151460,5,4,8970
9289,8,17,2000,4.7,2,2,156997,2,1,7660
9290,3,20,2004,3.3,2,3,134262,4,4,7914
9291,6,26,2005,1.5,4,2,84535,5,5,5409
9292,1,4,2006,4.4,1,3,233491,4,1,5630
9293,10,22,2019,3.1,3,2,4516,4,1,13809
9294,4,14,2013,3.8,3,1,31485,5,5,13670
9295,5,7,2015,3.5,4,1,255090,4,4,8498
9296,5,7,2020,3.9,3,1,212657,4,4,12246
9297,10,28,2015,4.6,3,1,275295,5,1,10194
9298,5,5,2004,2.1,1,2,64955,5,2,6100
9299,4,16,2013,1.6,3,1,25367,4,1,11592
9300,7,25,2014,4.2,1,3,120436,2,1,10091
9301,5,9,2011,2.5,3,3,246900,5,2,5962
9302,5,5,2016,4.6,3,1,47219,2,4,15055
9303,8,6,2023,1.6,4,1,53057,2,5,13038
9304,7,25,2004,1.9,4,3,10141,4,5,6997
9305,2,2,2006,4.8,4,2,251301,5,3,5673
9306,10,18,2015,1.5,2,3,38376,2,1,11332
9307,1,23,2001,1.5,4,3,142977,4,3,3040
9308,7,21,2014,4.8,3,3,150222,3,5,11095
9309,2,2,2010,2.6,4,1,49874,2,1,10202
9310,10,18,2011,1.4,4,3,207987,3,1,4640
9311,10,28,2019,2.7,2,2,81786,2,2,12864
9312,10,18,2013,2.4,2,3,183425,4,5,8731
9313,8,6,2017,2.2,2,3,285965,5,5,7680
9314,3,20,2013,3.6,3,1,94086,2,5,12218
9315,4,15,2011,4.7,1,1,80877,3,5,11982
9316,3,19,2009,3.0,4,1,100319,2,1,9293
9317,6,12,2007,4.0,1,2,259588,3,1,5008
9318,7,25,2010,1.2,3,2,287661,3,1,3546
9319,1,3,2011,2.2,2,3,48000,3,2,10640
9320,1,23,2015,2.7,1,3,106562,3,1,9168
9321,4,15,2001,1.5,1,1,45344,5,5,6493
9322,7,25,2018,1.5,1,1,119965,2,2,10100
9323,9,24,2018,4.4,2,3,67821,5,4,14543
9324,3,19,2020,3.6,4,3,143204,5,2,10835
9325,7,21,2004,2.2,3,1,271742,2,3,4565
9326,6,26,2022,3.7,1,2,213047,3,1,10139
9327,1,4,2017,4.0,1,1,216698,5,2,10366
9328,9,24,2005,3.1,1,2,74184,4,5,7216
9329,6,29,2003,1.1,1,1,115498,4,2,5290
9330,6,26,2003,2.2,4,3,129833,2,3,4603
9331,2,30,2021,3.9,2,3,170816,3,1,12883
9332,7,21,2023,4.7,1,1,161209,3,4,13975
9333,1,23,2004,1.4,3,2,64440,4,4,6411
9334,6,29,2020,2.9,2,3,151486,2,4,11970
9335,1,23,2018,5.0,4,1,1887,3,3,15962
9336,1,3,2015,3.8,3,3,6344,3,1,13273
9337,6,26,2010,2.3,4,3,121043,3,5,6979
9338,4,16,2015,3.0,4,1,205735,5,4,8985
9339,3,13,2015,1.8,1,1,252258,3,5,6854
9340,7,27,2009,4.4,1,3,278593,5,5,5628
9341,9,24,2020,3.5,2,3,4758,4,1,15504
9342,3,20,2022,4.4,4,3,45196,3,1,14196
9343,5,5,2006,2.5,2,3,150504,4,3,7389
9344,8,17,2004,2.6,3,2,211170,2,1,4676
9345,4,15,2020,2.9,2,1,121079,3,4,14078
9346,5,5,2008,1.3,1,3,84405,2,2,6111
9347,9,24,2001,1.1,2,1,97786,5,2,7044
9348,10,22,2019,1.3,1,2,260581,3,1,5888
9349,8,6,2003,2.8,1,2,285300,4,3,2094
9350,10,18,2018,1.5,3,2,46734,3,5,11065
9351,5,7,2022,2.3,2,3,52445,3,4,13951
9352,6,26,2015,1.4,3,3,65628,2,1,9687
9353,4,15,2002,1.9,4,2,268992,2,1,2000
9354,5,9,2023,2.3,4,1,115197,2,1,12496
9355,3,20,2019,4.2,3,1,167792,5,4,13144
9356,4,15,2014,3.2,1,1,235046,5,2,8299
9357,5,7,2014,2.1,1,1,146199,5,2,8976
9358,4,16,2003,1.1,1,2,236608,4,4,2000
9359,5,9,2011,4.0,1,1,52368,2,2,11852
9360,9,10,2016,2.4,4,2,239080,2,3,6518
9361,4,14,2011,4.7,1,1,152590,5,2,10548
9362,4,14,2006,3.8,1,1,112098,3,2,8958
9363,10,28,2008,1.6,2,3,119362,4,4,7712
9364,8,17,2013,1.5,4,1,231614,2,4,6367
9365,5,5,2023,3.8,3,3,213139,5,1,11537
9366,7,21,2010,3.6,2,1,267888,4,1,8842
9367,4,14,2004,3.6,2,3,257731,4,5,5745
9368,6,26,2022,4.8,4,2,275848,4,4,9983
9369,4,16,2020,3.9,4,2,105670,5,1,11886
9370,8,11,2000,4.6,1,3,99538,2,1,6709
9371,4,16,2017,4.5,2,1,270945,5,1,11781
9372,5,9,2018,4.0,2,2,94058,5,3,13618
9373,3,20,2014,4.6,1,3,122463,4,5,10450
9374,5,7,2013,2.2,3,2,250855,5,2,6182
9375,6,29,2010,1.1,2,2,201048,4,4,6179
9376,4,15,2009,2.9,2,2,85237,5,1,9995
9377,2,1,2005,3.7,4,2,51258,2,4,8274
9378,8,6,2000,4.7,2,1,67092,3,1,10958
9379,8,11,2019,4.9,1,1,81641,2,1,14567
9380,3,20,2008,1.6,3,1,296614,2,1,4667
9381,5,9,2003,2.6,3,2,279260,3,3,3014
9382,4,16,2002,2.1,1,1,44278,5,5,7414
9383,7,21,2022,2.6,4,2,282061,3,3,7658
9384,1,4,2022,2.3,3,3,254607,2,1,8907
9385,7,25,2016,3.4,3,3,241932,5,1,8461
9386,5,5,2010,4.8,4,2,223801,4,2,7423
9387,1,3,2013,2.6,2,3,89258,5,4,10814
9388,2,30,2002,2.8,2,1,296125,3,2,5077
9389,5,5,2003,2.0,3,2,204551,5,1,3908
9390,5,5,2008,3.5,4,3,48395,4,1,9032
9391,3,20,2008,2.9,3,1,272954,5,4,6440
9392,1,3,2004,3.2,4,3,213153,2,4,4236
9393,6,12,2021,3.3,3,2,260057,4,3,9498
9394,10,22,2000,1.4,2,2,25560,3,3,6988
9395,7,25,2012,1.4,2,2,219859,3,4,6702
9396,7,27,2003,4.2,2,3,149571,4,5,8208
9397,6,26,2015,1.5,1,3,278032,3,5,4539
9398,4,14,2018,1.2,2,3,181581,3,3,9068
9399,2,1,2007,1.9,1,2,190298,4,1,4294
9400,6,12,2004,2.1,4,3,125290,4,3,4894
9401,8,17,2007,3.7,3,2,226255,5,3,6374
9402,5,5,2015,1.5,1,2,87818,5,3,8343
9403,3,19,2005,4.4,2,2,139717,2,4,9205
9404,5,5,2020,2.5,1,3,189339,5,4,8813
9405,7,27,2021,2.4,2,3,77443,2,5,13251
9406,8,6,2017,1.7,2,2,241688,5,3,8066
9407,2,1,2023,2.0,2,2,278018,3,5,9439
9408,6,26,2001,3.6,3,2,233837,2,5,4323
9409,7,27,2003,3.4,1,2,134949,2,2,5701
9410,8,11,2017,1.8,3,1,175660,4,1,9986
9411,6,26,2020,4.7,3,1,70553,2,2,15888
9412,8,6,2013,3.1,2,3,195767,3,5,9184
9413,6,12,2015,2.3,4,2,135854,3,4,8182
9414,2,2,2019,2.1,4,1,135818,5,3,10683
9415,7,21,2015,4.9,3,3,162553,2,3,11248
9416,4,14,2015,2.6,2,1,190696,4,2,10886
9417,3,20,2002,3.7,3,3,172677,4,5,5946
9418,9,24,2009,2.6,4,1,72229,5,1,9455
9419,7,27,2016,2.8,3,3,78428,4,5,11131
9420,5,9,2000,4.0,4,3,281448,5,5,2471
9421,5,9,2013,1.7,3,1,256726,4,5,7065
9422,3,13,2012,2.8,2,2,210218,5,1,8295
9423,10,28,2011,1.3,1,3,155988,5,4,5580
9424,2,1,2012,1.1,1,3,185329,4,4,5093
9425,1,4,2023,1.8,3,1,119538,2,1,12909
9426,8,6,2013,3.0,3,1,236300,3,4,8774
9427,2,30,2012,2.2,4,3,296202,4,4,3975
9428,6,29,2016,3.3,4,3,184301,3,5,8513
9429,6,26,2005,2.0,2,2,19651,2,3,9206
9430,9,10,2016,4.9,1,2,118394,5,2,11432
9431,6,26,2023,1.2,2,2,157234,2,3,11055
9432,9,24,2015,2.1,4,3,268739,5,4,5325
9433,4,15,2010,1.2,2,1,268057,3,4,6438
9434,10,18,2000,1.4,1,2,7764,5,4,5344
9435,2,2,2010,4.9,3,2,47821,2,2,12043
9436,4,15,2012,2.0,1,2,6984,3,1,9560
